Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,tipo_financiamiento
0.2540859965400381,-0.17594959708204505,4,1.0,0,0,0,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3
0.6874773765607813,-0.17588786844927737,2,0.0,1,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.1065141238648626,-0.17578755942103194,4,1.0,1,1,1,1,1,3,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
0.4225847736580425,-0.175622949733653,1,0.0,0,1,0,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
-0.2928791448530622,-0.17552135469222466,4,1.0,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
-0.5828222942283929,-0.17503781373555108,3,0.0,0,0,0,0,8,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2.3530848263143946,-0.17457227696343466,0,0.0,1,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3
1.1083434833452293,-0.1741774709163639,4,0.0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3
1.1083434833452293,-0.1741774709163639,4,0.0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.1083434833452293,-0.1741774709163639,4,0.0,0,0,0,0,6,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
1.1083434833452293,-0.1741774709163639,4,0.0,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1.0805001394618428,-0.1739922850180632,2,1.0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
0.8503059286326248,-0.17376208865837137,0,0.0,1,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
-0.21273432218568428,-0.17374665650017887,4,1.0,0,0,0,1,2,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
0.924695896029273,-0.17368621388059524,2,1.0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,3
-0.44030499605324525,-0.17346887765272895,0,0.0,0,0,0,0,8,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-1.6236894262094759,-0.17345215948135473,4,1.0,0,1,0,0,4,3,1,1,1,0,0,0,1,0,0,0,1,1,1,1,3
0.10860664050495532,-0.17334156234764722,4,1.0,0,0,0,1,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3
-0.568942937398984,-0.17329397985988915,0,1.0,1,1,1,1,6,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
-0.5547250596712971,-0.1729480423137582,2,0.0,1,1,1,1,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3
-0.8124240934856235,-0.17290946191827927,4,0.0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
-0.12404184683677975,-0.17285673537779075,3,0.0,0,0,0,0,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
0.9879146737827383,-0.17280915289003385,1,1.0,1,1,1,1,2,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
0.7211602059394685,-0.17268055157176918,0,0.0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3
-0.28196184588358847,-0.1726213949653673,2,0.0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3
-0.14460699140718428,-0.1726213949653673,3,1.0,0,0,0,1,5,3,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3
0.588290753365251,-0.17240277272431812,4,0.0,0,0,0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.588290753365251,-0.17240277272431812,4,0.0,0,0,0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.588290753365251,-0.17240277272431812,4,0.0,0,0,0,0,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
0.588290753365251,-0.17240277272431812,4,0.0,0,0,0,0,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32881448483496384,-0.17236419232883918,0,0.0,1,1,1,1,1,3,1,1,1,1,1,0,1,0,1,0,0,0,1,1,3
0.511192618782377,-0.17158229631379276,4,1.0,1,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
-0.6595819079129887,-0.1715141376151129,0,1.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.2599162155493209,-0.1713212356377171,4,1.0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
-0.8400981769198712,-0.17113604973941637,3,0.0,0,0,0,0,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
-0.2872935500314713,-0.17111804555485924,4,1.0,1,1,1,1,6,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
-1.0525200405894801,-0.17085955690514823,3,0.0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
-0.33561740826069286,-0.17066151087502196,1,0.0,1,1,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5187247087690682,-0.17062164446636013,4,1.0,0,0,0,0,2,3,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
-0.3119209453812145,-0.1699824959145868,2,1.0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
-0.3735317488678581,-0.16972915131760621,4,0.0,1,1,1,1,2,3,1,0,0,0,0,0,0,0,0,1,1,1,0,1,3
-1.554546532736141,-0.1693754976923802,0,1.0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
-0.5483777928285799,-0.16932148513870876,0,1.0,1,1,1,1,5,3,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3
-0.9912477580011149,-0.16930605298051743,0,1.0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
0.4374796931822855,-0.16853958912366235,4,1.0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3
-0.7038435153628712,-0.16841741787131104,3,0.0,0,1,0,0,4,3,1,1,1,0,1,0,0,0,0,0,1,1,1,1,3
-1.6500094260506106,-0.16811391876020773,0,1.0,0,0,0,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2.8715295820275517,-0.16641252331957343,4,0.0,0,0,0,0,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
-0.8583783054268974,-0.16616818081487084,4,0.0,0,0,0,1,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
0.7502730031913991,-0.16582352928192282,4,1.0,0,0,0,0,6,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.37002940420034225,-0.16559204690904808,4,1.0,0,0,0,0,3,3,1,1,1,1,1,1,0,0,0,1,0,0,1,1,3
0.3600430377011334,-0.16557275671130803,4,1.0,1,0,0,1,5,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
-0.56394975414938,-0.16557018468494222,4,1.0,0,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
-0.7065516825490973,-0.16460181675841334,3,0.0,1,1,1,1,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
0.6512556404450076,-0.16456195034975152,2,1.0,0,0,0,0,2,3,1,0,1,0,1,0,1,0,0,0,0,0,1,0,3
1.2390971803052078,-0.16430860575277095,0,1.0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3
0.5034066381219772,-0.16383663891474118,3,0.0,0,0,0,1,4,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3
1.4395861823105076,-0.16316919807295097,0,1.0,0,1,0,1,5,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,3
0.5272723614505942,-0.1630611729656081,1,1.0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.1579460614290117,-0.16300844642512075,1,1.0,0,0,0,0,5,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3
-0.8798743824675668,-0.16250047121797667,4,1.0,0,0,0,0,7,3,1,1,0,0,1,0,1,0,0,0,0,0,0,1,3
0.9738660565041901,-0.1624053062424617,4,0.0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3
-1.3231674987629498,-0.16196163169444994,4,1.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1.0749145446402513,-0.16109100076980187,4,0.0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
-0.879620491793858,-0.1609958357942857,0,1.0,0,0,0,0,8,3,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1
0.3933027159569726,-0.16059974373403205,0,1.0,1,1,1,1,0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,0,3
0.3933027159569726,-0.16059974373403205,0,1.0,1,1,1,1,0,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0.3933027159569726,-0.16059974373403205,0,1.0,1,1,1,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3
0.3933027159569726,-0.16059974373403205,0,1.0,1,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
-0.8879142538016757,-0.16054187314081306,0,0.0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.4869883745554813,-0.16046728437621985,2,1.0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
1.4790238669599252,-0.1600609042105053,4,1.0,0,0,0,0,6,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
0.5765271521500813,-0.15996702524817205,4,1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.4629766297518714,-0.15968153032162588,4,1.0,0,1,0,0,1,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,3
1.9846048285385083,-0.1593664570918788,4,1.0,0,0,0,0,4,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,3
1.7174272095723906,-0.15866943794688648,4,1.0,0,0,0,0,6,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2
-1.2476773384468973,-0.15805600965876654,2,1.0,1,1,1,1,6,3,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1
0.4909659951102512,-0.1573757086851496,0,1.0,1,0,0,0,3,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
-0.8259649294167539,-0.15700276486218354,2,1.0,0,0,0,0,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
1.3612185943590907,-0.15673270209382872,0,1.0,1,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.6211180140122254,-0.15673270209382872,2,0.0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.2938854410618803,-0.1565938126701032,3,1.0,0,1,1,0,6,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,3
0.744856668818947,-0.15606397523885443,4,1.0,0,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,3
-0.6022026156548232,-0.15522420863059022,0,1.0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
-0.7603765053753407,-0.1551483338528141,4,1.0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
0.6417770552932162,-0.15513161568143985,2,0.0,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3
-1.4770252470304193,-0.15486026689990212,3,0.0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4646459952691164,-0.15468022505433188,2,1.0,0,0,0,1,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
-0.7183999139888365,-0.1545246174592321,4,0.0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
0.4136139698536684,-0.15424941063814682,2,1.0,0,0,0,1,8,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
-0.4684868608349103,-0.15381345216923134,4,0.0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
-0.5849380498426319,-0.15377358576056951,4,0.0,1,0,0,0,3,3,1,1,1,1,1,1,0,1,0,0,0,0,1,1,3
0.6232430361124812,-0.15350095096585004,4,1.0,1,1,1,1,7,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0.044287669832085895,-0.15347780272856246,1,1.0,0,0,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
0.044287669832085895,-0.15347780272856246,1,1.0,0,0,0,0,3,3,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
0.044287669832085895,-0.15347780272856246,1,1.0,0,0,0,0,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3
0.044287669832085895,-0.15347780272856246,1,1.0,0,0,0,0,3,3,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
0.5695028435108075,-0.1533839237662292,2,1.0,0,1,0,0,5,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3
-0.7199232580310887,-0.15336463356848914,0,0.0,0,0,1,1,2,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
1.057226827705212,-0.15316915956472754,3,1.0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.379254098678425,-0.15270748083215982,3,1.0,1,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
0.35149538501960736,-0.15249657467020689,4,1.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
0.31019583542965956,-0.15217249934818064,2,0.0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
-0.8692109741718017,-0.15187028625026025,4,0.0,1,1,0,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
-0.11845625201518824,-0.15183684990751176,4,1.0,1,1,1,1,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3
-1.4919201665546629,-0.15153978086232064,4,0.0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.5160165415828424,-0.15084661975687702,3,1.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
-1.3594738651032932,-0.15076560092637048,2,1.0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.7286401711617537,-0.15020361316555614,4,0.0,0,0,0,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,3
1.2762498488912468,-0.1501354544668763,2,1.0,1,1,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.8588860867743148,-0.1498949700017224,2,0.0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
-1.3400089134522932,-0.14985510359306056,4,0.0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
-0.4321804944945667,-0.14969435194523034,4,0.0,1,1,1,1,2,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0.8271172471005644,-0.14940242695277084,3,0.0,1,1,1,1,4,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2
1.278196344056347,-0.14905134535390946,2,0.0,0,0,0,0,6,3,0,0,1,0,1,0,0,1,0,0,0,1,1,0,3
-1.0471037062170279,-0.14899090273432467,3,1.0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3
-0.9222741249769191,-0.1487864266382851,3,0.0,0,0,0,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3
-0.9485941248180538,-0.14861281485862815,3,1.0,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,3
1.054518660518986,-0.14745926103379858,3,0.0,1,0,0,0,6,3,1,1,1,0,1,1,0,0,0,0,1,1,1,1,3
-0.9159268581342017,-0.14729722337278545,3,1.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
1.2716798167644907,-0.14718019617316577,3,1.0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1.603514927301756,-0.1466606468473779,3,0.0,0,1,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
1.273118530582173,-0.14656805389822755,4,1.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3
-0.3693848678639495,-0.1463442876044479,0,1.0,1,1,1,1,3,3,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
0.5293881170648338,-0.1458684627268706,4,0.0,0,0,0,0,7,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,3
0.25383210586632937,-0.1450094059208663,3,0.0,0,0,0,0,4,3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2
0.25383210586632937,-0.1450094059208663,3,0.0,0,0,0,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3
0.25383210586632937,-0.1450094059208663,3,0.0,0,0,0,0,4,3,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2
0.25383210586632937,-0.1450094059208663,3,0.0,0,0,0,0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3
0.21075532156042065,-0.14479721374573046,2,0.0,0,1,0,1,8,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3
-0.27316030252835377,-0.14461459987379557,4,0.0,1,1,1,1,5,3,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
-1.3107268557512235,-0.1445683033992204,3,1.0,0,0,0,1,0,3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
0.34396329503291617,-0.14427895043312552,2,1.0,1,1,1,1,4,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
-1.473216886924789,-0.14377097522598145,4,1.0,1,1,1,1,4,3,0,0,0,0,1,0,0,1,1,1,1,1,1,1,3
0.7866639997563122,-0.1435639271035772,4,1.0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8288098515919554,-0.143498340431262,4,1.0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
0.008996866186577053,-0.14322184759699383,3,1.0,0,0,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.4986998510062451,-0.14258527107158628,4,1.0,0,1,0,1,7,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,3
0.5029834869991291,-0.1425762689793083,2,1.0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2.2059128657879215,-0.14244252360831322,0,1.0,1,1,1,1,3,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
-0.3313012668076449,-0.14241808935784273,4,1.0,0,0,1,1,0,3,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
2.6883897760590125,-0.14191397219024737,4,0.0,0,0,0,0,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,3
0.5067072168801903,-0.1415796087627602,2,0.0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3
1.1432111358678907,-0.1415268822222717,3,0.0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
2.7312126696912125,-0.14098804269874496,2,1.0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3
1.6370284962313033,-0.14068454358764165,3,1.0,0,0,1,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0.07043840922408134,-0.14012126981364442,4,1.0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
-0.7145915538832059,-0.14003382091722452,1,0.0,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
0.7789626493204816,-0.13908860122798322,4,0.0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.13230310338443368,-0.13856519386264785,0,1.0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
0.026599952897046492,-0.1383401415556853,2,1.0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0.026599952897046492,-0.1383401415556853,2,1.0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0.026599952897046492,-0.1383401415556853,2,1.0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.026599952897046492,-0.1383401415556853,2,1.0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0.028631078286716134,-0.13810865918281057,0,1.0,0,0,0,1,4,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0.028631078286716134,-0.13810865918281057,0,1.0,0,0,0,1,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
0.9690421337037254,-0.137394921866444,4,0.0,1,1,1,1,2,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2
-0.07402538411616659,-0.13731904708866788,0,1.0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
-0.07402538411616659,-0.13731904708866788,0,1.0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-0.07402538411616659,-0.13731904708866788,0,1.0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
-0.07402538411616659,-0.13731904708866788,0,1.0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
-0.8511001061139146,-0.13725217440317092,3,1.0,0,1,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,1,1,1,3
-0.3625298196738144,-0.13720587792859576,0,0.0,0,0,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
-1.1578000399540194,-0.13682007397380297,3,0.0,1,1,1,1,2,3,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
-1.1578000399540194,-0.13682007397380297,3,0.0,1,1,1,1,2,3,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1
-1.1578000399540194,-0.13682007397380297,3,0.0,1,1,1,1,2,3,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1
-1.1578000399540194,-0.13682007397380297,3,0.0,1,1,1,1,2,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
-0.11710216842207534,-0.13669275866872124,4,0.0,0,0,0,0,1,3,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
-0.11710216842207534,-0.13669275866872124,4,0.0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3
-0.11710216842207534,-0.13669275866872124,4,0.0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
-0.11710216842207534,-0.13669275866872124,4,0.0,0,0,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3
-1.0554820984494149,-0.13656287133727485,0,1.0,0,0,0,0,4,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1.1061430975064208,-0.13641883786081888,4,0.0,0,0,0,1,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
-0.13715953164506245,-0.13595072906233782,0,0.0,0,0,0,0,4,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
0.016359695724128907,-0.1356909543994439,1,1.0,0,0,0,1,5,3,0,1,0,1,0,0,0,1,1,1,1,1,1,1,3
-0.4564693689460318,-0.1356575180566954,4,0.0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.8119163121382061,-0.13534373084013004,0,0.0,0,0,0,0,0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
-1.030685442650532,-0.13526914207553684,2,1.0,0,0,0,0,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3
-0.15840171801202313,-0.13518426520548274,2,1.0,1,1,1,1,2,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1.975464764284995,-0.13498364714899067,4,1.0,0,1,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
1.975464764284995,-0.13498364714899067,4,1.0,0,1,0,0,2,3,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
1.975464764284995,-0.13498364714899067,4,1.0,0,1,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
1.975464764284995,-0.13498364714899067,4,1.0,0,1,0,0,2,3,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
1.795033125502682,-0.13486661994936983,2,0.0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3
-0.20156313254250124,-0.1347675969343073,2,1.0,1,1,0,1,2,3,0,0,1,1,0,0,1,1,1,0,0,0,1,0,2
-0.025363004988666338,-0.1343316384653918,2,1.0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1.231480460093947,-0.13395612261605994,0,0.0,1,1,1,1,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
1.231480460093947,-0.13395612261605994,0,0.0,1,1,1,1,7,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
1.231480460093947,-0.13395612261605994,0,0.0,1,1,1,1,7,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
1.231480460093947,-0.13395612261605994,0,0.0,1,1,1,1,7,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
1.1197685636621209,-0.13381208913960393,2,1.0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1.1197685636621209,-0.13381208913960393,2,1.0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
1.6261111972618296,-0.13325781745788587,2,0.0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3
0.07644715516852031,-0.13243734104736052,2,0.0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
0.3884787931565078,-0.1320078126443572,2,1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
-0.09222088239862342,-0.1316914534014272,2,1.0,1,1,1,1,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
-0.4436902050360278,-0.13131722356527942,2,0.0,0,0,0,0,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3
0.49511287611415983,-0.13080024626585737,4,1.0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1.2564463763419684,-0.13066778690804517,4,1.0,0,0,0,0,7,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3
-0.8230875017813886,-0.13045430871972644,4,1.0,0,1,0,0,6,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3
-0.8230875017813886,-0.13045430871972644,4,1.0,0,1,0,0,6,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
-0.8230875017813886,-0.13045430871972644,4,1.0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
-0.8230875017813886,-0.13045430871972644,4,1.0,0,1,0,0,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.022114550994859764,-0.1301456655558927,2,0.0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
